"date","pos","id","artists","name","popularity"
"2023-11-21T19:39:45",32,"71BqAINEnezjQfxE4VuJfq","Taylor Swift","""Slut!"" (Taylor's Version) (From The Vault)",91
"2023-11-21T19:39:45",33,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2023-11-21T19:39:45",34,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",91
"2023-11-21T19:39:45",35,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",90
"2023-11-21T19:39:45",36,"5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers",97
"2023-11-21T19:39:45",37,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",71
"2023-11-21T19:39:45",38,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",81
"2023-11-21T19:39:45",39,"2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather",92
"2023-11-21T19:39:45",40,"5W4kiM2cUYBJXKRudNyxjW","Morgan Wallen","You Proof",84
"2023-11-21T19:39:45",41,"3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You",86
"2023-11-21T19:39:45",42,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",86
"2023-11-21T19:39:45",43,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",89
"2023-11-21T19:39:45",44,"3EaJDYHA0KnX88JvDhL9oa","Steve Lacy","Dark Red",90
"2023-11-21T19:39:45",45,"2ut4BOQSqxLpcX5MtPjzYa","Drake,J. Cole","Evil Ways (feat. J. Cole)",75
"2023-11-21T19:39:45",46,"6uIIdjYTxxpWOyWuVXrKQO","Calle 24,Chino Pacas,Fuerza Regida","Que Onda",94
"2023-11-21T19:39:45",47,"7mXuWTczZNxG5EDcjFEuJR","Peso Pluma,Gabito Ballesteros,Junior H","LADY GAGA",94
"2023-11-21T19:39:45",48,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",84
"2023-11-21T19:39:45",49,"4NioO5R9sHEZh4cGzMHyNt","Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)",90
"2023-11-21T19:39:45",50,"4OMJGnvZfDvsePyCwRGO7X","Dua Lipa","Houdini",91
"2023-11-22T13:21:26",1,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",91
"2023-11-22T13:21:26",2,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-11-22T13:21:26",3,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-11-22T13:21:26",4,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",97
"2023-11-22T13:21:26",5,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",95
"2023-11-22T13:21:26",6,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",91
"2023-11-22T13:21:26",7,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",83
"2023-11-22T13:21:26",8,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",93
"2023-11-22T13:21:26",9,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",91
"2023-11-22T13:21:26",10,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",86
"2023-11-22T13:21:26",11,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2023-11-22T13:21:26",12,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",83
"2023-11-22T13:21:26",13,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2023-11-22T13:21:26",14,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",91
"2023-11-22T13:21:26",15,"0HD8mbiPjp3o94X3EaZp0o","Tate McRae","exes",82
"2023-11-22T13:21:26",16,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",90
"2023-11-22T13:21:26",17,"5KD6AEm19QnMbfWpfoOHMl","Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",92
"2023-11-22T13:21:26",18,"5Se32hEA9raeboZerywxka","Drake","You Broke My Heart",79
"2023-11-22T13:21:26",19,"17cia5k4BpGVlyEfqrFH50","Olivia Rodrigo","Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes",70
"2023-11-22T13:21:26",20,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",94
"2023-11-22T13:21:26",21,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",92
"2023-11-22T13:21:26",22,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",84
"2023-11-22T13:21:26",23,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2023-11-22T13:21:26",24,"4MjDJD8cW7iVeWInc2Bdyj","Bad Bunny","MONACO",97
"2023-11-22T13:21:26",25,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",91
"2023-11-22T13:21:26",26,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",78
"2023-11-22T13:21:26",27,"6CvTEtGagmzQvkUzzyKR9k","Fuerza Regida,Marshmello","HARLEY QUINN",94
"2023-11-22T13:21:26",28,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",94
"2023-11-22T13:21:26",29,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",88
"2023-11-22T13:21:26",30,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",91
"2023-11-22T13:21:26",31,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2023-11-22T13:21:26",32,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",90
"2023-11-22T13:21:26",33,"5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers",97
"2023-11-22T13:21:26",34,"71BqAINEnezjQfxE4VuJfq","Taylor Swift","""Slut!"" (Taylor's Version) (From The Vault)",91
"2023-11-22T13:21:26",35,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",81
"2023-11-22T13:21:26",36,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",91
"2023-11-22T13:21:26",37,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",71
"2023-11-22T13:21:26",38,"3eP13S8D5m2cweMEg3ZDed","Drake","Virginia Beach",86
"2023-11-22T13:21:26",39,"2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather",92
"2023-11-22T13:21:26",40,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",86
"2023-11-22T13:21:26",41,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",84
"2023-11-22T13:21:26",42,"1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas",76
"2023-11-22T13:21:26",43,"3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You",86
"2023-11-22T13:21:26",44,"5W4kiM2cUYBJXKRudNyxjW","Morgan Wallen","You Proof",84
"2023-11-22T13:21:26",45,"5aIVCx5tnk0ntmdiinnYvw","Tyla","Water",95
"2023-11-22T13:21:26",46,"4OMJGnvZfDvsePyCwRGO7X","Dua Lipa","Houdini",91
"2023-11-22T13:21:26",47,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",89
"2023-11-22T13:21:26",48,"6uIIdjYTxxpWOyWuVXrKQO","Calle 24,Chino Pacas,Fuerza Regida","Que Onda",94
"2023-11-22T13:21:26",49,"77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas",81
"2023-11-22T13:21:26",50,"7mXuWTczZNxG5EDcjFEuJR","Peso Pluma,Gabito Ballesteros,Junior H","LADY GAGA",94
"2023-11-23T13:21:39",1,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",91
"2023-11-23T13:21:39",2,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-11-23T13:21:39",3,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-11-23T13:21:39",4,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",95
"2023-11-23T13:21:39",5,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",86
"2023-11-23T13:21:39",6,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",97
"2023-11-23T13:21:39",7,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",91
"2023-11-23T13:21:39",8,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",83
"2023-11-23T13:21:39",9,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",91
"2023-11-23T13:21:39",10,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2023-11-23T13:21:39",11,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",93
"2023-11-23T13:21:39",12,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",91
"2023-11-23T13:21:39",13,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",83
"2023-11-23T13:21:39",14,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2023-11-23T13:21:39",15,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",84
"2023-11-23T13:21:39",16,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",90
"2023-11-23T13:21:39",17,"5KD6AEm19QnMbfWpfoOHMl","Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",92
"2023-11-23T13:21:39",18,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",78
"2023-11-23T13:21:39",19,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2023-11-23T13:21:39",20,"17cia5k4BpGVlyEfqrFH50","Olivia Rodrigo","Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes",72
"2023-11-23T13:21:39",21,"0HD8mbiPjp3o94X3EaZp0o","Tate McRae","exes",84
"2023-11-23T13:21:39",22,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2023-11-23T13:21:39",23,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",92
"2023-11-23T13:21:39",24,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",72
"2023-11-23T13:21:39",25,"5Se32hEA9raeboZerywxka","Drake","You Broke My Heart",80
"2023-11-23T13:21:39",26,"4MjDJD8cW7iVeWInc2Bdyj","Bad Bunny","MONACO",97
"2023-11-23T13:21:39",27,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",91
"2023-11-23T13:21:39",28,"6CvTEtGagmzQvkUzzyKR9k","Fuerza Regida,Marshmello","HARLEY QUINN",94
"2023-11-23T13:21:39",29,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",94
"2023-11-23T13:21:39",30,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",91
"2023-11-23T13:21:39",31,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",88
"2023-11-23T13:21:39",32,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",85
"2023-11-23T13:21:39",33,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",82
"2023-11-23T13:21:39",34,"21vc2kQZMS00cAyNT82a1M","¥$,Kanye West,Ty Dolla $ign,Bump J","Vultures",72
"2023-11-23T13:21:39",35,"77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas",81
"2023-11-23T13:21:39",36,"1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas",76
"2023-11-23T13:21:39",37,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2023-11-23T13:21:39",38,"71BqAINEnezjQfxE4VuJfq","Taylor Swift","""Slut!"" (Taylor's Version) (From The Vault)",91
"2023-11-23T13:21:39",39,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",90
"2023-11-23T13:21:39",40,"5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers",97
"2023-11-23T13:21:39",41,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",91
"2023-11-23T13:21:39",42,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",86
"2023-11-23T13:21:39",43,"0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me",86
"2023-11-23T13:21:39",44,"5W4kiM2cUYBJXKRudNyxjW","Morgan Wallen","You Proof",84
"2023-11-23T13:21:39",45,"2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather",92
"2023-11-23T13:21:39",46,"3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You",86
"2023-11-23T13:21:39",47,"3eP13S8D5m2cweMEg3ZDed","Drake","Virginia Beach",86
"2023-11-23T13:21:39",48,"5aIVCx5tnk0ntmdiinnYvw","Tyla","Water",95
"2023-11-23T13:21:39",49,"4OMJGnvZfDvsePyCwRGO7X","Dua Lipa","Houdini",91
"2023-11-23T13:21:39",50,"6uIIdjYTxxpWOyWuVXrKQO","Calle 24,Chino Pacas,Fuerza Regida","Que Onda",94
"2023-11-24T13:21:01",1,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",92
"2023-11-24T13:21:01",2,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",87
"2023-11-24T13:21:01",3,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",91
"2023-11-24T13:21:01",4,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-11-24T13:21:01",5,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",85
"2023-11-24T13:21:01",6,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",97
"2023-11-24T13:21:01",7,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",91
"2023-11-24T13:21:01",8,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-11-24T13:21:01",9,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",95
"2023-11-24T13:21:01",10,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",83
"2023-11-24T13:21:01",11,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",79
"2023-11-24T13:21:01",12,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",72
"2023-11-24T13:21:01",13,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",93
"2023-11-24T13:21:01",14,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2023-11-24T13:21:01",15,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",84
"2023-11-24T13:21:01",16,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2023-11-24T13:21:01",17,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",85
"2023-11-24T13:21:01",18,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",91
"2023-11-24T13:21:01",19,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",90
"2023-11-24T13:21:01",20,"77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas",82
"2023-11-24T13:21:01",21,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2023-11-24T13:21:01",22,"1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas",77
"2023-11-24T13:21:01",23,"6CvTEtGagmzQvkUzzyKR9k","Fuerza Regida,Marshmello","HARLEY QUINN",94
"2023-11-24T13:21:01",24,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",92
"2023-11-24T13:21:01",25,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2023-11-24T13:21:01",26,"4MjDJD8cW7iVeWInc2Bdyj","Bad Bunny","MONACO",97
"2023-11-24T13:21:01",27,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",82
"2023-11-24T13:21:01",28,"17cia5k4BpGVlyEfqrFH50","Olivia Rodrigo","Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes",74
"2023-11-24T13:21:01",29,"5KD6AEm19QnMbfWpfoOHMl","Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)",92
"2023-11-24T13:21:01",30,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",91
"2023-11-24T13:21:01",31,"0HD8mbiPjp3o94X3EaZp0o","Tate McRae","exes",85
"2023-11-24T13:21:01",32,"0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me",87
"2023-11-24T13:21:01",33,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",88
"2023-11-24T13:21:01",34,"4PS1e8f2LvuTFgUs1Cn3ON","Nat King Cole","The Christmas Song (Merry Christmas To You)",81
"2023-11-24T13:21:01",35,"5Se32hEA9raeboZerywxka","Drake","You Broke My Heart",81
"2023-11-24T13:21:01",36,"7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride",72
"2023-11-24T13:21:01",37,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",91
"2023-11-24T13:21:01",38,"0oPdaY4dXtc3ZsaG17V972","José Feliciano","Feliz Navidad",78
"2023-11-24T13:21:01",39,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",94
"2023-11-24T13:21:01",40,"2pXpURmn6zC5ZYDMms6fwa","Perry Como,The Fontane Sisters,Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)",79
"2023-11-24T13:21:01",41,"3YZE5qDV7u1ZD1gZc47ZeR","Kelly Clarkson","Underneath the Tree",77
"2023-11-24T13:21:01",42,"4HEOgBHRCExyYVeTyrXsnL","Frank Sinatra","Jingle Bells - Remastered 1999",77
"2023-11-24T13:21:01",43,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2023-11-24T13:21:01",44,"6tjituizSxwSmBB5vtgHZE","Michael Bublé","Holly Jolly Christmas",73
"2023-11-24T13:21:01",45,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",91
"2023-11-24T13:21:01",46,"6uIIdjYTxxpWOyWuVXrKQO","Calle 24,Chino Pacas,Fuerza Regida","Que Onda",94
"2023-11-24T13:21:01",47,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",90
"2023-11-24T13:21:01",48,"5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers",97
"2023-11-24T13:21:01",49,"7mXuWTczZNxG5EDcjFEuJR","Peso Pluma,Gabito Ballesteros,Junior H","LADY GAGA",94
"2023-11-24T13:21:01",50,"7tqhbajSfrz2F7E1Z75ASX","Marvin Gaye,Tammi Terrell","Ain't No Mountain High Enough",87
"2023-11-25T13:19:56",1,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",88
"2023-11-25T13:19:56",2,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",92
"2023-11-25T13:19:56",3,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",92
"2023-11-25T13:19:56",4,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",85
"2023-11-25T13:19:56",5,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",72
"2023-11-25T13:19:56",6,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",79
"2023-11-25T13:19:56",7,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",97
"2023-11-25T13:19:56",8,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-11-25T13:19:56",9,"77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas",82
"2023-11-25T13:19:56",10,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",86
"2023-11-25T13:19:56",11,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",91
"2023-11-25T13:19:56",12,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-11-25T13:19:56",13,"1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas",77
"2023-11-25T13:19:56",14,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",84
"2023-11-25T13:19:56",15,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",95
"2023-11-25T13:19:56",16,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",82
"2023-11-25T13:19:56",17,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",84
"2023-11-25T13:19:56",18,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",93
"2023-11-25T13:19:56",19,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2023-11-25T13:19:56",20,"0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me",87
"2023-11-25T13:19:56",21,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2023-11-25T13:19:56",22,"4PS1e8f2LvuTFgUs1Cn3ON","Nat King Cole","The Christmas Song (Merry Christmas To You)",81
"2023-11-25T13:19:56",23,"7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride",73
"2023-11-25T13:19:56",24,"0oPdaY4dXtc3ZsaG17V972","José Feliciano","Feliz Navidad",78
